央视频道,#genre#
鱼宝恐怖,http://allinone.netsite.cc/douyu/1165374
喜剧电影,http://allinone.netsite.cc/douyu/9292492
下饭神剧,http://allinone.netsite.cc/douyu/276200
爆笑解说,http://allinone.netsite.cc/douyu/8317926
华语电影,http://allinone.netsite.cc/douyu/3928
一起看恐怖片,http://allinone.netsite.cc/douyu/9412287
爆笑解说,http://allinone.netsite.cc/douyu/2660125
避风港影院,http://allinone.netsite.cc/douyu/9826611

斗破苍穹轮播,#genre#
斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105

动画轮播,#genre#
斗鱼动漫,http://allinone.netsite.cc/douyu/1174353
神厨小福贵,https://live.metshop.top/yy/1382736860
【动漫】斗罗斗破超清全屏,https://live.metshop.top/yy/1382689904
斗罗斗破动漫,https://live.metshop.top/yy/1420843376
【动漫】斗罗斗破超清全屏,https://live.metshop.top/yy/28796627
斗罗斗破,https://live.metshop.top/yy/1354768828
斗罗斗破,https://live.metshop.top/yy/1354768831
斗罗大陆,https://www.goodiptv.club/huya/11352906

虎牙轮播,#genre#
香港贺岁,https://live.metshop.top/huya/11601971
电影_谍战,https://live.metshop.top/huya/21059585
港产搞笑,https://live.metshop.top/huya/11342423
电影_刘德华,https://live.metshop.top/huya/11342424
电影_李连杰,https://live.metshop.top/huya/11342390
刘德华,https://live.metshop.top/huya/11342424
电影_贺岁,https://live.metshop.top/huya/11601971
周星驰,https://live.metshop.top/huya/11342412
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_港片,https://live.metshop.top/huya/11602043
电影_犯罪片,https://live.metshop.top/huya/11352974
赌片,https://live.metshop.top/huya/11342399
滇军抗战,https://live.metshop.top/huya/11342388
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_战争片,https://live.metshop.top/huya/21059574
电影_谍战,https://live.metshop.top/huya/21059585
电影_八点档,https://live.metshop.top/huya/880261
爱情公寓,https://live.metshop.top/huya/11336726
李连杰,https://live.metshop.top/huya/11342390
三国演义,https://live.metshop.top/huya/11602081
港片,https://live.metshop.top/huya/11602043
灾难电影,https://live.metshop.top/huya/11352871
联合抗日,https://live.metshop.top/huya/11352910
电影_盗墓,https://live.metshop.top/huya/21059552
历年贺岁档,https://live.metshop.top/huya/11601986
贺岁合家欢剧场,https://live.metshop.top/huya/11602067
电影_怪兽,https://live.metshop.top/huya/21059577
纪晓岚,https://live.metshop.top/huya/11342396
灾难片,https://live.metshop.top/huya/11602075
电影_古装片,https://live.metshop.top/huya/11336590
新水浒传,https://live.metshop.top/huya/11342384
甄子丹,https://live.metshop.top/huya/11352935
电影_丧尸片,https://live.metshop.top/huya/21059578
女神系列,https://live.metshop.top/huya/11336571
电影_盗墓,https://live.metshop.top/huya/21059552
国产喜剧,https://live.metshop.top/huya/11602044
电影_死神来了,https://live.metshop.top/huya/11352903
古墓系列,https://live.metshop.top/huya/11352913
神雕侠侣,https://live.metshop.top/huya/23865171
扫黄先锋,https://live.metshop.top/huya/23903196
奇幻片,https://live.metshop.top/huya/16149609
电影_斯坦森,https://live.metshop.top/huya/21059588
悬疑片,https://live.metshop.top/huya/16099968
恐怖片,https://live.metshop.top/huya/16741179
陀枪师姐,https://live.metshop.top/huya/23860039
神探狄仁杰2,https://live.metshop.top/huya/11342425
科幻动作,https://live.metshop.top/huya/11352964
电影_怪兽系列,https://live.metshop.top/huya/21059554
bang派,https://live.metshop.top/huya/11336719
三国,https://live.metshop.top/huya/11352944
五福星,https://live.metshop.top/huya/11282233
电影_玄幻,https://live.metshop.top/huya/11342414
玄幻剧场,https://live.metshop.top/huya/11342414
经典女神,https://live.metshop.top/huya/11352909
使徒行者,https://live.metshop.top/huya/23734256
邱淑贞,https://live.metshop.top/huya/11352949
电影_喜乐影院,https://live.metshop.top/huya/21059580
电影_蘑菇影厅,https://live.metshop.top/huya/11601981
鹿鼎记小春版,https://live.metshop.top/huya/23865080
经典港剧笑嘻嘻,https://live.metshop.top/huya/11352965
倚天屠龙记,https://live.metshop.top/huya/23734246
士兵突击,https://live.metshop.top/huya/11342430
电影_救援,https://live.metshop.top/huya/21059594
电影_强森,https://live.metshop.top/huya/21059581
笑傲江湖,https://live.metshop.top/huya/23865142
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_救援,https://live.metshop.top/huya/21059594
电影_强森,https://live.metshop.top/huya/21059581
电影_小鬼头,https://live.metshop.top/huya/11352963
许冠英合集,https://live.metshop.top/huya/11601972
电影_怪兽,https://live.metshop.top/huya/21059577
雍正皇帝,https://live.metshop.top/huya/11342439
李世民,https://live.metshop.top/huya/11336572
埋堆堆布衣神相,https://live.metshop.top/huya/23865036

轮播频道,#genre#
鬼吹灯之寻龙诀,http://jsmov2.a.yximgs.com/bs3/video-hls/5247819573497982403_hlsb.m3u8
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
鬼吹灯之南海归墟,http://jsmov2.a.yximgs.com/bs3/video-hls/5215449966757862645_hlsb.m3u8
鬼吹灯之云南虫谷,http://jsmov2.a.yximgs.com/bs3/video-hls/5255700874397287933_hlsb.m3u8
鬼吹灯之湘西密藏,http://jsmov2.a.yximgs.com/bs3/video-hls/5211509305370771209_hlsb.m3u8
大湾区音乐会,https://vod2-nflive.southcn.com/6c9b613dvodcq1500007626/690b5f141397757893540164754/playlist_eof.m3u8
流浪地球2,https://cdn10.yzzy-tv-cdn.com/20230124/23895_527527bc/index.m3u8
惊奇队长2,https://v.cdnlz4.com/20231113/26138_0130179f/index.m3u8
妖神令,https://v.cdnlz12.com/20240328/13574_081df2fa/index.m3u8
存亡之战Tc版,https://v11.qrssv.com/202410/07/keN6NnC96w8/video/2000k_1080/hls/index.m3u8

电影欣赏,#genre#
九一神雕侠侣,http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
刀剑笑,http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
九二神雕之痴心情长剑,http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
天若有情,http://jsmov2.a.yximgs.com/bs3/video-hls/5246412168297899387_hlsb.m3u8
东方秃鹰,http://jsmov2.a.yximgs.com/bs3/video-hls/5218546164654879826_hlsb.m3u8
龙兄虎弟,http://jsmov2.a.yximgs.com/bs3/video-hls/5250352837791566632_hlsb.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
鬼吹灯之寻龙诀,http://jsmov2.a.yximgs.com/bs3/video-hls/5247819573497982403_hlsb.m3u8
黄飞鸿之铁鸡斗蜈蚣,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
少年的你,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664829304921968_hlsb.m3u8?pkey=AAVwPrmXvqB2vN-849qyDZPnvdLtL3KlDHfZeFGIgVUjn9affdsvyK6EGY7qm8bFpZdpQOto9R4AJMDVkw3xke2lhod09aQAmvU2PzQxGWe5pNYz5IxGzJe7zIUOrixDzyk
东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
午夜出租车,https://txmov2.a.kwimgs.com/upic/2021/08/16/17/BMjAyMTA4MTYxNzI3MTlfMTI0MzE0NjMyOF81NTM2NjM3MzkzNV8yXzM=_b_B4ac8d02310b93305215c496928a6f8e6.mp4
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
开国大典,https://txmov2.a.kwimgs.com/upic/2023/02/13/16/BMjAyMzAyMTMxNjQ3MDVfNzM5MzQzNzIyXzk2MTM0MjQxMTA3XzBfMw==_b_B7d2ca994a56de18f37a0b61554ef71ba.mp4
叶问：终极一战,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTIwMDhfNDAzMDAxOTlfNjM2Nzk5NTA4NzlfMF8z_b_B4b2db998ef301a0e3651596a86fdf015.mp4
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
鬼吹灯之南海归墟,http://jsmov2.a.yximgs.com/bs3/video-hls/5215449966757862645_hlsb.m3u8
鬼吹灯之云南虫谷,http://jsmov2.a.yximgs.com/bs3/video-hls/5255700874397287933_hlsb.m3u8
鬼吹灯之湘西密藏,http://jsmov2.a.yximgs.com/bs3/video-hls/5211509305370771209_hlsb.m3u8
黄飞鸿之壮志凌云,http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
复仇,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339284438461971_hlsb.m3u8?pkey=AAWQQgYuqAn-t8d0hbCgTJLzgNBtEa8Abgy7YencUlv7VAZrqV4qaSJIidTtRnesJmRrLQe6BuvsSiN81YoPM_BLpl2o607NLO5WLHWgezR-3BKLwOSLoipTZSGPR1CSOLQ
海王2.失落的王国,https://v.cdnlz12.com/20240123/11056_97ad71a3/2000k/hls/mixed.m3u8
功夫瑜伽,https://vip.ffzy-play2.com/20221124/1291_468b2efb/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
蜘蛛夫人：超感觉醒,https://yzzy.play-cdn21.com/20240315/9646_b4328d07/index.m3u8
少林寺,https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8
投名状,https://cdn13.yzzy-tv-cdn.com/20230128/9592_3d21d729/index.m3u8
给爸爸的信,https://cdn2.yzzy-tv-cdn.com/20220414/13070_86734093/index.m3u8
黄飞鸿之一:壮志凌云,https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
花木兰,https://cdn2.yzzy-tv-cdn.com/20220405/7667_13f7046c/index.m3u8
狂暴巨蜥,https://v.cdnlz12.com/20240327/13508_eaee7b94/index.m3u8
杀手之王,https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
再见.李可乐,https://v.cdnlz12.com/20240124/11081_e095c299/2000k/hls/mixed.m3u8
速度与激情10,https://vip.lz-cdn3.com/20230609/19446_bd6c3340/2000k/hls/mixed.m3u8
功夫熊猫4,https://yzzy.play-cdn21.com/20240410/29373_4da7f681/index.m3u8
金手指HD粤,https://v.cdnlz12.com/20240213/11556_3642faee/2000k/hls/mixed.m3u8
监狱风云2,https://vip.lz-cdn3.com/20230114/17169_e351e7c8/index.m3u8
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
警察故事,https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
赌神2,https://vip.lz-cdn.com/20220622/20003_820596d4/index.m3u8
孤注一掷,https://v.cdnlz12.com/20240131/11213_0006f281/2000k/hls/mixed.m3u8
澳门风云2,https://vip.lz-cdn8.com/20220903/25590_a12ec6f7/index.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
南北少林,https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
恐怖丧尸鬼片,http://allinone.netsite.cc/douyu/263824
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
澳门风云3,https://vip.lz-cdn8.com/20220903/25592_5fdbb860/index.m3u8
暴走财神5HD,https://v.cdnlz12.com/20240214/11569_e1ddc734/2000k/hls/mixed.m3u8
黄飞鸿之铁鸡斗蜈蚣,https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
三大队,https://v.cdnlz2.com/20240201/28578_1ad90f25/2000k/hls/mixed.m3u8
方世玉,https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
太极张三丰,https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
冒险王,https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
不二神探,https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
黄飞鸿之二:男儿当自强,https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
刁手怪招,https://cdn7.yzzy-tv-cdn.com/20220625/561_337bba55/index.m3u8
无间道2,https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
龙在天涯,https://cdn2.yzzy-tv-cdn.com/20220331/4882_d282e1a0/index.m3u8
夏洛特烦恼-国内电影-喜剧,https://live.metshop.top/yy/1354936201
超意神探,https://v.cdnlz2.com/20240404/29406_adee19b4/index.m3u8

惊悚恐怖,#genre#
异国阴宅（英国）,https://v.cdnlz3.com/20240119/22847_5ba349bc/index.m3u8
地狱公路（美国）,https://v.cdnlz2.com/20240126/28280_ac1cde37/index.m3u8
夜班2019（菲律宾）,https://v.cdnlz2.com/20240206/28764_609e3edd/index.m3u8
暗泳（美国）,https://v.cdnlz2.com/20240125/28258_82bdcf8c/index.m3u8
双子酒廊（美国）,https://v.cdnlz3.com/20240129/22945_36b2f68b/index.m3u8
黑暗自然（加拿大）,https://v.cdnlz12.com/20240112/10997_cc0129a8/index.m3u8
邪物萌动（美国）,https://v.cdnlz12.com/20240216/11576_c90ea09a/index.m3u8
磨到死（澳大利亚）,https://v.cdnlz3.com/20240117/22817_699a7f46/index.m3u8
死亡仓库（美国）,https://v.cdnlz3.com/20240115/22788_dc6f26f5/index.m3u8
禁入直播（美国）,https://v.cdnlz3.com/20240121/22879_801ef104/index.m3u8
前哨2008（英国）,https://v.cdnlz3.com/20240117/22813_16887e36/index.m3u8
止水之下（西班牙）,https://v.cdnlz11.com/20231223/18808_4ae22537/index.m3u8
鬼噤声（印度尼西亚）,https://v.cdnlz4.com/20240102/26504_c24c4a9a/index.m3u8
鬼讯号2：灵异透视（美国）,https://v.cdnlz2.com/20240210/28828_98da7beb/index.m3u8
失真的画（美国）,https://v.cdnlz3.com/20240122/22890_cf5b556c/index.m3u8
三十极夜（美国）,https://v.cdnlz12.com/20240213/11554_ae977c58/index.m3u8
梵蒂冈录像带（美国）,https://v.cdnlz3.com/20240103/22597_c293e01f/index.m3u8
美国怪谈（英国）,https://v.cdnlz3.com/20240107/22662_0fe2f74f/index.m3u8
阴风鬼影（美国）,https://v.cdnlz3.com/20240118/22833_c9ed77d2/index.m3u8
劈头士（美国）,https://v.cdnlz3.com/20240117/22815_bff5f290/index.m3u8
风暴来临2007（澳大利亚）,https://v.cdnlz3.com/20240116/22797_f3c8dee3/index.m3u8
叠积（丹麦）,https://v.cdnlz12.com/20240112/10999_71de7209/index.m3u8
消失的收藏家（大陆）,https://v.cdnlz12.com/20240125/11098_5a711361/index.m3u8
千鹤先生（大陆）,https://v.cdnlz12.com/20240125/11104_24ac3055/index.m3u8
深居其中（美国）,https://v.cdnlz3.com/20231230/22529_68155bef/index.m3u8
驱神(墨西哥,https://v.cdnlz11.com/20231219/18756_2aa27649/index.m3u8
恶灵空间2（美国）,https://v.cdnlz3.com/20240123/22900_e51a2675/index.m3u8
午夜场2024（大陆）,https://v.cdnlz3.com/20240121/22881_bd9ef284/index.m3u8
菲利波鬼屋（菲律宾）,https://v.cdnlz3.com/20240110/22711_de741b21/index.m3u8
万圣节群魔（美国）,https://v.cdnlz3.com/20240123/22899_44c38ddb/index.m3u8
乘客2023（美国）,https://v.cdnlz3.com/20240109/22701_947c4f9c/index.m3u8
净化之时2019(美国),https://v.cdnlz11.com/20231219/18759_1fb10f31/index.m3u8
狮口惊魂（南非）,https://v.cdnlz3.com/20240122/22891_8558c051/index.m3u8
笔仙大战贞子2（大陆）,https://v.cdnlz19.com/20240528/34941_6e16bb95/index.m3u8
凶兆前传（美国）,https://v.cdnlz3.com/20240528/23390_7dbed11b/index.m3u8
度假村兼职（日本）,https://v.cdnlz12.com/20240410/13682_a31c52e2/index.m3u8
最佳房东(美国),https://v.cdnlz11.com/20231217/18729_36dc833e/index.m3u8
死亡仓库2（美国）,https://v.cdnlz3.com/20240115/22789_6e253050/index.m3u8
幽闭空间2004(泰国),https://v.cdnlz11.com/20231216/18721_3751052a/index.m3u8
涅槃咒(越南),https://v.cdnlz4.com/20231205/26195_3d35a74c/index.m3u8
恶邻来敲门（美国）,https://v.cdnlz4.com/20231220/26246_cec1bf55/index.m3u8
炼狱1981（美国）,https://v.cdnlz11.com/20231224/18827_35c768e3/index.m3u8
冲击奥拉玛（美国）,https://v.cdnlz3.com/20240106/22642_0844dceb/index.m3u8
恶魔惩罚者（美国）,https://v.cdnlz2.com/20240429/30711_2f9078f3/index.m3u8
驱魔（美国）,https://v.cdnlz3.com/20240113/22755_febe0f25/index.m3u8
极度残暴（美国）,https://v.cdnlz3.com/20240529/23436_c106fbe1/index.m3u8
看不见的他们(大陆),https://v.cdnlz11.com/20231216/18726_f4ddb8dd/index.m3u8
恶魔2015（美国）,https://v.cdnlz11.com/20231222/18797_62de8cd1/index.m3u8
破墓（韩国）,https://v.cdnlz2.com/20240422/30332_39611724/index.m3u8
暗流2：末日天使(法国),https://v.cdnlz11.com/20231219/18753_f4b069d4/index.m3u8
搭便车2023（日本）,https://v.cdnlz3.com/20240112/22747_034d3c03/index.m3u8
死亡玛丽（加拿大）,https://v.cdnlz19.com/20240426/31200_bedc9644/index.m3u8
鬼魂传奇（美国）,https://v.cdnlz12.com/20240130/11206_33fbb5f3/index.m3u8
致命学分（美国）,https://v.cdnlz12.com/20240112/10993_21e2e18b/index.m3u8
闹鬼领域2023（印尼）,https://v.cdnlz3.com/20240528/23400_c6852ea4/index.m3u8
黑暗深处2023（法国）,https://v.cdnlz12.com/20240415/13707_b498d986/index.m3u8
粽邪3：鬼门开(台湾),https://v.cdnlz11.com/20231218/18749_b54f4ba0/index.m3u8
鬼斧逐个捉（美国）,https://v.cdnlz2.com/20240405/29429_02a8798b/index.m3u8
僵尸古刹（大陆）,https://v.cdnlz2.com/20240428/30658_626f53c9/index.m3u8
艾米利亚的孩子（葡萄牙）,https://v.cdnlz2.com/20240502/30893_27cee259/index.m3u8
内心的幽灵2023（英国）,https://v.cdnlz12.com/20240112/10990_fa75263a/index.m3u8
怪客逞凶（美国）,https://v.cdnlz12.com/20240215/11574_0dd046a9/index.m3u8
失踪者之夜（美国）,https://v.cdnlz11.com/20231226/18898_e1a38c99/index.m3u8
诡奇村庄（突尼斯）,https://v.cdnlz3.com/20240119/22849_68947a80/index.m3u8
血之魔术师2007（美国）,https://v.cdnlz12.com/20240204/11358_be83aefd/index.m3u8
变脸效应（美国）,https://v.cdnlz4.com/20240102/26517_c672f13f/index.m3u8
捕兽器（德国）,https://v.cdnlz12.com/20240130/11200_0dacdb29/index.m3u8
熄灭的日光（泰国）,https://v.cdnlz11.com/20240119/19408_41a0c6b6/index.m3u8
死神的十字路口（泰国）,https://v.cdnlz2.com/20240402/29312_fa61c5df/index.m3u8
死神蘑菇（爱尔兰,https://v.cdnlz3.com/20240118/22827_f5cbd802/index.m3u8
灰姑娘2006（韩国）,https://v.cdnlz3.com/20240101/22559_adbb8f93/index.m3u8
雾2005（日本）,https://v.cdnlz11.com/20231224/18833_55879fac/index.m3u8
喧嚣（法国）,https://v.cdnlz12.com/20240514/14228_71c2a0c0/index.m3u8
纸袋头2023（美国）,https://v.cdnlz12.com/20240406/13667_72889925/index.m3u8
鬼肢解（泰国）,https://v.cdnlz2.com/20240423/30415_846a8632/index.m3u8
荒漠恶种（美国）,https://v.cdnlz2.com/20240210/28822_af6fb2a2/index.m3u8
同步2019(美国),https://v.cdnlz11.com/20231217/18735_3be3b51b/index.m3u8
暗夜浮魅（阿根廷）,https://v.cdnlz12.com/20240112/11001_a1d094d6/index.m3u8
源起黑暗（英国）,https://v.cdnlz12.com/20240310/12680_575c6344/index.m3u8
大家的歌(日本),https://v.cdnlz11.com/20231212/18663_6ecf7f66/index.m3u8
噩梦交响曲（意大利）,https://v.cdnlz3.com/20231226/22478_a0b46fe1/index.m3u8
我最好的朋友死了(美国),https://v.cdnlz4.com/20231213/26216_b45a6fd2/index.m3u8
纹身师2007（新西兰,https://v.cdnlz3.com/20240120/22855_3e70b0ac/index.m3u8
恶血（英国）,https://v.cdnlz4.com/20240102/26518_d12a0540/index.m3u8
感恩节2023（美国）,https://v.cdnlz11.com/20231219/18760_8915ea0b/index.m3u8
屋中异蛛（美国）,https://v.cdnlz12.com/20240515/14297_52039972/index.m3u8
迷夜惨遇（英国）,https://v.cdnlz3.com/20240117/22814_495919af/index.m3u8
南海岛血书（台湾）,https://v.cdnlz17.com/20240122/99453_c8d8d160/index.m3u8
审判恶魔（英国）,https://v.cdnlz3.com/20240107/22658_064aef20/index.m3u8
菲律宾恐怖故事16（菲律宾）,https://v.cdnlz12.com/20240324/13366_13065a09/index.m3u8
脱离2022（挪威）,https://v.cdnlz12.com/20240328/13563_97a3a389/index.m3u8
伐头岭（美国）,https://v.cdnlz3.com/20240116/22796_791fcef2/index.m3u8
家庭教育（意大利),https://v.cdnlz12.com/20240415/13705_7f55710c/index.m3u8
死亡信件（泰国）,https://v.cdnlz3.com/20240129/22960_bec914a1/index.m3u8
校园网红惊魂记（比利时）,https://v.cdnlz4.com/20231220/26240_0331c15c/index.m3u8
极道恐怖大剧场（日本）,https://v.cdnlz19.com/20240310/20607_15a73bf4/index.m3u8
不死传说（美国）,https://v.cdnlz3.com/20240103/22591_48d9283c/index.m3u8
秋灯夜雨（台湾）,https://v.cdnlz17.com/20240123/99675_cbfbf65f/index.m3u8
狼孩2022（卢森堡）,https://v.cdnlz4.com/20240102/26513_b1985bd5/index.m3u8
噬血芭蕾（美国）,https://v.cdnlz12.com/20240507/13862_9328135b/index.m3u8
假想友（美国）,https://v.cdnlz12.com/20240328/13559_0bad5aff/index.m3u8
诡摇铃（大陆）,https://v.cdnlz3.com/20231231/22553_dc7b89eb/index.m3u8
通灵阿初（日本）,https://v.cdnlz12.com/20240515/14296_48b66148/index.m3u8
恶灵空间（德国,https://v.cdnlz3.com/20231230/22532_04e84c3a/index.m3u8
犬牙交错(西班牙),https://v.cdnlz4.com/20231217/26231_b283a418/index.m3u8
黑暗法师：红之章（日本）,https://v.cdnlz17.com/20240111/90120_ac04b5af/index.m3u8
被禁止的游戏2023(日本),https://v.cdnlz11.com/20231211/18646_a3981433/index.m3u8
撒旦来临（印度）,https://v.cdnlz12.com/20240516/14314_34cd6b67/index.m3u8
阿米蒂维尔谋杀案（美国）,https://v.cdnlz11.com/20231221/18777_b335cc48/index.m3u8
笔仙怪谈（大陆）,https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
噩梦1981（美国）,https://v.cdnlz12.com/20240320/13211_57381250/index.m3u8
双盲（爱尔兰）,https://v.cdnlz12.com/20240330/13586_190a9aa4/index.m3u8
猎战（美国）,https://v.cdnlz12.com/20240306/12456_ed25978a/index.m3u8
化劫（台湾）,https://v.cdnlz2.com/20240207/28791_0f4fdb7c/index.m3u8
再会亡灵,https://v.cdnlz12.com/20240512/14119_2190e477/index.m3u8
幽灵马车1921(瑞典),https://v.cdnlz11.com/20231209/18619_3692073e/index.m3u8
丝黛芬妮(美国),https://v.cdnlz11.com/20231215/18695_b33939bf/index.m3u8
定格恶魔（英国）,https://v.cdnlz12.com/20240318/13075_254d026a/index.m3u8
尸舞(台湾),https://v.cdnlz4.com/20231213/26223_9b3eac81/index.m3u8
重返猛鬼屋（美国）,https://v.cdnlz2.com/20240207/28790_d049c5d2/index.m3u8
匹配（日本）,https://v.cdnlz12.com/20240521/14542_ba0af384/index.m3u8
催泪剂（美国）,https://v.cdnlz12.com/20240319/13148_96d7665e/index.m3u8
日出的怪物（美国）,https://v.cdnlz2.com/20240130/28443_a2c025b0/index.m3u8
林中野兽2014(美国),https://v.cdnlz11.com/20231207/18583_0a7c56b0/index.m3u8
鬼邮轮：玛丽皇后号（美国）,https://v.cdnlz3.com/20240213/22994_77c1acfe/index.m3u8
西金（印度尼西亚）,https://v.cdnlz12.com/20240317/13069_e338a197/index.m3u8
夜童（西班牙）,https://v.cdnlz19.com/20240507/32787_203de46d/index.m3u8
害虫2023（法国）,https://v.cdnlz2.com/20240426/30620_2a2f011f/index.m3u8
致命塔罗（美国）,https://v.cdnlz21.com/20240528/357_2e53f66a/index.m3u8
钟声2024（日本）,https://v.cdnlz12.com/20240507/13848_02d5cbfe/index.m3u8
地狱折磨（印尼）,https://v.cdnlz2.com/20240428/30701_c2ec59c9/index.m3u8
丧尸李志2（大陆）,https://v.cdnlz19.com/20240417/27788_8a8753f5/index.m3u8
梅根失踪（美国）,https://v.cdnlz21.com/20240509/325_4b10c224/index.m3u8
斧头狂魔2015（美国）,https://v.cdnlz19.com/20240506/32780_3784afa8/index.m3u8
猛鬼入侵黑社会（香港）,https://v.cdnlz19.com/20240410/26916_a792b2eb/index.m3u8
恶魔之椅（英国）,https://v.cdnlz2.com/20240127/28327_716015ee/index.m3u8
车库惊魂（加拿大）,https://v.cdnlz2.com/20240127/28362_41d9de02/index.m3u8
丧尸李志（大陆）,https://v.cdnlz19.com/20240417/27787_d58690e4/index.m3u8
忘忧草（大陆）,https://v.cdnlz19.com/20240326/23653_c4e0e579/index.m3u8
聊斋志异之瞳仁语（大陆）,https://v.cdnlz12.com/20240305/12422_363d686c/index.m3u8
寒山尸变（台湾）,https://v.cdnlz20.com/20240422/4416_4631175e/index.m3u8
尸咒（韩国）,https://v.cdnlz2.com/20240428/30655_860bb8eb/index.m3u8
暴怒的格蕾丝（菲律宾,https://v.cdnlz12.com/20240313/12831_50182408/index.m3u8
信不信由你（加拿大）,https://v1.cdnlz1.com/20221017/17459_6b0a6fea/index.m3u8
蜘蛛迷宫（意大利）,https://v.cdnlz12.com/20240227/11939_8fb9ae3c/index.m3u8
食鬼师（越南）,https://v.cdnlz12.com/20240320/13163_2fae3fa4/index.m3u8
趣味游戏（美国）,https://v.cdnlz12.com/20240222/11732_a4eb2b7f/index.m3u8
三头魔王（台湾）,https://v.cdnlz19.com/20240410/26921_3ff3d22b/index.m3u8
打鬼救夫（台湾）,https://v.cdnlz19.com/20240308/20258_86c1a1a6/index.m3u8
七月返归香港）,https://v.cdnlz12.com/20240301/12190_378dfa58/index.m3u8
世外桃源（爱尔兰),https://v.cdnlz2.com/20240502/30892_3b743c28/index.m3u8
狂野嘻哈梦（波兰）,https://v.cdnlz7.com/20240310/16273_ebcf1240/index.m3u8
东瀛鬼咒（日本）,https://v.cdnlz19.com/20240309/20259_3163a28c/index.m3u8
